run,turn,card_id,choice,resources,security,moral,progress
2,84,20,1,63,175,-15,126
2,85,1,0,73,175,-30,126
2,86,22,0,68,175,-25,126
2,87,42,1,68,180,-25,126
2,88,13,0,68,180,-25,131
2,89,41,0,58,190,-25,131
2,90,39,0,51,195,-25,131
2,91,26,0,46,195,-25,136
2,92,2,0,36,195,-20,136
2,93,47,0,61,195,-20,136
2,94,1,0,71,195,-35,136
2,95,3,1,64,195,-35,141
2,96,6,1,56,195,-35,146
2,97,47,0,81,195,-35,146
2,98,18,1,91,195,-35,146
2,99,17,0,71,205,-35,146
3,0,20,0,45,50,65,50
3,1,22,0,40,50,70,50
3,2,29,1,40,65,50,50
3,3,16,0,30,70,50,50
3,4,5,1,35,70,40,50
3,5,8,0,35,75,30,50
3,6,12,1,40,75,30,50
3,7,3,0,55,75,25,50
3,8,39,1,60,75,25,45
3,9,20,0,55,75,40,45
3,10,4,0,40,80,40,45
3,11,8,1,30,80,40,50
3,12,2,1,35,80,30,50
3,13,10,1,55,80,20,50
3,14,12,1,60,80,20,50
3,15,36,0,60,75,20,52
3,16,40,0,60,85,10,52
3,17,13,1,65,90,10,52
3,18,16,1,65,90,0,52
3,19,45,1,65,95,0,52
3,20,40,0,65,105,-10,52
3,21,28,0,55,105,0,52
3,22,8,1,45,105,0,57
3,23,10,1,65,105,-10,57
3,24,22,1,65,110,-20,57
3,25,24,0,60,110,-15,57
3,26,23,0,55,100,-15,62
3,27,16,1,55,100,-25,62
3,28,3,0,70,100,-30,62
3,29,45,0,70,100,-30,67
3,30,13,0,70,100,-30,72
3,31,12,1,75,100,-30,72
3,32,8,0,75,105,-40,72
3,33,41,1,80,95,-40,72
3,34,16,1,80,95,-50,72
3,35,37,0,68,105,-50,72
3,36,16,0,58,110,-50,72
3,37,42,1,58,115,-50,72
3,38,1,0,68,115,-65,72
3,39,19,1,83,115,-65,72
3,40,38,1,88,115,-65,72
3,41,37,0,76,125,-65,72
3,42,2,0,66,125,-60,72
3,43,13,0,66,125,-60,77
3,44,8,1,56,125,-60,82
3,45,3,1,49,125,-60,87
3,46,47,1,49,125,-60,102
3,47,24,0,44,125,-55,102
3,48,20,0,39,125,-40,102
3,49,24,1,44,125,-40,102
3,50,23,0,39,115,-40,107
3,51,12,0,34,125,-40,107
3,52,16,0,24,130,-40,107
3,53,12,1,29,130,-40,107
3,54,6,0,39,130,-45,107
3,55,38,0,34,135,-45,107
3,56,16,0,24,140,-45,107
3,57,8,0,24,145,-55,107
3,58,4,1,34,145,-55,102
3,59,29,0,24,145,-50,102
3,60,14,0,24,145,-50,107
3,61,42,0,16,145,-50,117
3,62,5,1,21,145,-60,117
3,63,15,0,41,140,-60,117
3,64,37,1,51,140,-60,117
3,65,40,0,51,150,-70,117
3,66,21,1,51,155,-85,117
3,67,12,1,56,155,-85,117
3,68,42,1,56,160,-85,117
3,69,22,1,56,165,-95,117
3,70,7,1,61,165,-95,112
3,71,11,0,56,165,-95,114
3,72,28,1,66,165,-95,114
3,73,14,1,66,170,-95,114
3,74,15,0,86,165,-95,114
3,75,16,1,86,165,-105,114
