run,turn,card_id,choice,resources,security,moral,progress
6,79,12,1,48,170,25,107
6,80,43,0,68,170,15,107
6,81,11,0,63,170,15,109
6,82,17,1,48,170,25,109
6,83,26,1,58,170,20,109
6,84,25,0,58,165,30,109
6,85,10,0,53,170,30,109
6,86,1,1,45,170,35,109
6,87,42,1,45,175,35,109
6,88,7,1,50,175,35,104
6,89,18,0,25,175,35,114
6,90,4,0,10,180,35,114
6,91,22,1,10,185,25,114
6,92,14,1,10,190,25,114
6,93,9,0,5,190,25,119
6,94,19,1,20,190,25,119
6,95,38,1,25,190,25,119
6,96,46,1,30,190,25,114
6,97,25,0,30,185,35,114
6,98,37,0,18,195,35,114
6,99,12,1,23,195,35,114
7,0,46,0,43,50,50,55
7,1,22,0,38,50,55,55
7,2,7,1,43,50,55,50
7,3,42,0,35,50,55,60
7,4,36,0,35,45,55,62
7,5,2,1,40,45,45,62
7,6,1,1,32,45,50,62
7,7,41,1,37,35,50,62
7,8,3,1,30,35,50,67
7,9,26,0,25,35,50,72
7,10,13,1,30,40,50,72
7,11,40,1,30,30,60,72
7,12,25,1,30,35,50,72
7,13,20,1,30,40,35,72
7,14,23,1,40,40,30,72
7,15,47,0,65,40,30,72
7,16,4,1,75,40,30,67
7,17,16,0,65,45,30,67
7,18,44,0,65,45,40,72
7,19,41,1,70,35,40,72
7,20,6,1,62,35,40,77
7,21,45,0,62,35,40,82
7,22,10,0,57,40,40,82
7,23,42,0,49,40,40,92
7,24,11,1,54,40,40,92
7,25,5,0,49,40,45,92
7,26,19,1,64,40,45,92
7,27,31,1,64,40,55,92
7,28,9,1,69,40,55,92
7,29,16,1,69,40,45,92
7,30,25,0,69,35,55,92
7,31,2,0,59,35,60,92
7,32,3,1,52,35,60,97
7,33,24,0,47,35,65,97
7,34,13,0,47,35,65,102
7,35,6,0,57,35,60,102
7,36,14,1,57,40,60,102
7,37,38,1,62,40,60,102
7,38,44,1,67,40,60,102
7,39,39,1,72,40,60,97
7,40,37,0,60,50,60,97
7,41,8,1,50,50,60,102
7,42,26,1,60,50,55,102
7,43,5,0,55,50,60,102
7,44,25,1,55,55,50,102
7,45,3,0,70,55,45,102
7,46,2,0,60,55,50,102
7,47,12,0,55,65,50,102
7,48,20,0,50,65,65,102
7,49,23,1,60,65,60,102
7,50,9,1,65,65,60,102
7,51,45,0,65,65,60,107
7,52,22,0,60,65,65,107
7,53,16,0,50,70,65,107
7,54,27,1,50,75,60,107
7,55,44,1,55,75,60,107
7,56,11,1,60,75,60,107
7,57,1,1,52,75,65,107
7,58,15,0,72,70,65,107
7,59,13,1,77,75,65,107
7,60,10,0,72,80,65,107
7,61,7,0,57,85,65,107
7,62,37,0,45,95,65,107
7,63,14,0,45,95,65,112
7,64,32,1,45,85,80,112
7,65,20,0,40,85,95,112
7,66,25,0,40,80,105,112
7,67,9,0,35,80,105,117
7,68,39,1,40,80,105,112
7,69,4,0,25,85,105,112
7,70,21,0,20,85,120,112
7,71,33,0,50,85,120,112
7,72,43,0,70,85,110,112
7,73,15,0,90,80,110,112
7,74,47,1,90,80,110,127
7,75,5,0,85,80,115,127
7,76,8,1,75,80,115,132
7,77,10,0,70,85,115,132
7,78,26,1,80,85,110,132
7,79,1,1,72,85,115,132
7,80,41,0,62,95,115,132
7,81,12,0,57,105,115,132
7,82,36,1,57,110,115,127
7,83,4,1,67,110,115,122
7,84,15,1,67,115,115,122
7,85,9,0,62,115,115,127
7,86,40,1,62,105,125,127
7,87,18,1,72,105,125,127
7,88,23,0,67,95,125,132
7,89,30,0,67,95,115,142
7,90,27,1,67,100,110,142
7,91,16,0,57,105,110,142
7,92,17,1,42,105,120,142
7,93,34,0,42,90,135,142
7,94,7,0,27,95,135,142
7,95,38,1,32,95,135,142
7,96,4,1,42,95,135,137
7,97,5,0,37,95,140,137
7,98,28,1,47,95,140,137
7,99,41,0,37,105,140,137
8,0,16,1,50,50,40,50
8,1,13,0,50,50,40,55
8,2,5,1,55,50,30,55
8,3,6,1,47,50,30,60
8,4,20,0,42,50,45,60
8,5,27,1,42,55,40,60
8,6,38,0,37,60,40,60
8,7,39,0,30,65,40,60
8,8,3,0,45,65,35,60
8,9,15,0,65,60,35,60
8,10,7,1,70,60,35,55
8,11,37,1,80,60,35,55
8,12,4,1,90,60,35,50
8,13,1,1,82,60,40,50
8,14,45,1,82,65,40,50
8,15,18,1,92,65,40,50
8,16,31,1,92,65,50,50
8,17,8,1,82,65,50,55
8,18,36,1,82,70,50,50
8,19,13,0,82,70,50,55
8,20,43,1,82,70,55,40
8,21,10,1,102,70,45,40
8,22,38,0,97,75,45,40
8,23,17,0,77,85,45,40
8,24,40,0,77,95,35,40
8,25,20,0,72,95,50,40
8,26,12,0,67,105,50,40
8,27,47,1,67,105,50,55
8,28,1,0,77,105,35,55
8,29,9,0,72,105,35,60
8,30,22,1,72,110,25,60
8,31,14,1,72,115,25,60
8,32,28,1,82,115,25,60
8,33,3,1,75,115,25,65
8,34,25,0,75,110,35,65
8,35,45,0,75,110,35,70
8,36,41,0,65,120,35,70
8,37,16,0,55,125,35,70
8,38,42,1,55,130,35,70
8,39,36,0,55,125,35,72
8,40,2,1,60,125,25,72
8,41,20,0,55,125,40,72
8,42,29,1,55,140,20,72
